Source ,American Community Survey ,,,
Note ,Population by Age ,,,
URL ,https://factfinder.census.gov/faces/tableservices/jsf/pages/productview.xhtml?pid=ACS_15_5YR_B01001&prodType=table,,,
,,,,
Fips ,Geography ,Years ,Statistics ,Value
18063,"Hendricks County, Indiana",2015,Total  25 to 44,41952
18065,"Henry County, Indiana",2015,Total  25 to 44,11962
18067,"Howard County, Indiana",2015,Total  25 to 44,19382
18069,"Huntington County, Indiana",2015,Total  25 to 44,8753
18071,"Jackson County, Indiana",2015,Total  25 to 44,11323
18073,"Jasper County, Indiana",2015,Total  25 to 44,7900
18075,"Jay County, Indiana",2015,Total  25 to 44,4845
18077,"Jefferson County, Indiana",2015,Total  25 to 44,7759
18079,"Jennings County, Indiana",2015,Total  25 to 44,6751
18081,"Johnson County, Indiana",2015,Total  25 to 44,38955
18083,"Knox County, Indiana",2015,Total  25 to 44,8493
18085,"Kosciusko County, Indiana",2015,Total  25 to 44,18907
18087,"LaGrange County, Indiana",2015,Total  25 to 44,8686
18089,"Lake County, Indiana",2015,Total  25 to 44,122671
18091,"LaPorte County, Indiana",2015,Total  25 to 44,28624
18093,"Lawrence County, Indiana",2015,Total  25 to 44,10792
18095,"Madison County, Indiana",2015,Total  25 to 44,32941
18097,"Marion County, Indiana",2015,Total  25 to 44,271371
18099,"Marshall County, Indiana",2015,Total  25 to 44,10731
18101,"Martin County, Indiana",2015,Total  25 to 44,2303
18103,"Miami County, Indiana",2015,Total  25 to 44,9235
18105,"Monroe County, Indiana",2015,Total  25 to 44,35132
18107,"Montgomery County, Indiana",2015,Total  25 to 44,8742
18109,"Morgan County, Indiana",2015,Total  25 to 44,16429
18111,"Newton County, Indiana",2015,Total  25 to 44,3265
18113,"Noble County, Indiana",2015,Total  25 to 44,11622
18115,"Ohio County, Indiana",2015,Total  25 to 44,1345
18117,"Orange County, Indiana",2015,Total  25 to 44,4447
18119,"Owen County, Indiana",2015,Total  25 to 44,4647
18121,"Parke County, Indiana",2015,Total  25 to 44,4288
18123,"Perry County, Indiana",2015,Total  25 to 44,4969
18125,"Pike County, Indiana",2015,Total  25 to 44,2862
18127,"Porter County, Indiana",2015,Total  25 to 44,42188
18129,"Posey County, Indiana",2015,Total  25 to 44,5739
18131,"Pulaski County, Indiana",2015,Total  25 to 44,2931
18133,"Putnam County, Indiana",2015,Total  25 to 44,8981
18135,"Randolph County, Indiana",2015,Total  25 to 44,5817
18137,"Ripley County, Indiana",2015,Total  25 to 44,6672
18139,"Rush County, Indiana",2015,Total  25 to 44,3861
18141,"St. Joseph County, Indiana",2015,Total  25 to 44,66313
18143,"Scott County, Indiana",2015,Total  25 to 44,5824
18145,"Shelby County, Indiana",2015,Total  25 to 44,10707
18147,"Spencer County, Indiana",2015,Total  25 to 44,4661
18149,"Starke County, Indiana",2015,Total  25 to 44,5241
18151,"Steuben County, Indiana",2015,Total  25 to 44,7517
18153,"Sullivan County, Indiana",2015,Total  25 to 44,5725
18155,"Switzerland County, Indiana",2015,Total  25 to 44,2446
18157,"Tippecanoe County, Indiana",2015,Total  25 to 44,45002
18159,"Tipton County, Indiana",2015,Total  25 to 44,3404
18161,"Union County, Indiana",2015,Total  25 to 44,1624
18163,"Vanderburgh County, Indiana",2015,Total  25 to 44,46168
18165,"Vermillion County, Indiana",2015,Total  25 to 44,3636
18167,"Vigo County, Indiana",2015,Total  25 to 44,26996
18169,"Wabash County, Indiana",2015,Total  25 to 44,6992
18171,"Warren County, Indiana",2015,Total  25 to 44,1841
18173,"Warrick County, Indiana",2015,Total  25 to 44,14720
18175,"Washington County, Indiana",2015,Total  25 to 44,6572
18177,"Wayne County, Indiana",2015,Total  25 to 44,15785
18179,"Wells County, Indiana",2015,Total  25 to 44,6205
18181,"White County, Indiana",2015,Total  25 to 44,5446
